id,wine_id,eye,eye_score,nose,nose_score,mouth,mouth_score,finish,finish_score,opinion,opinion_score,total_score
1208,535a60d77dd3dc02000058f8,,0,,0,,0,,0,,0,0
1209,535a60097dd3dc02000047d3,,0,,0,,0,,0,,0,0
1210,535a60347dd3dc02000049b0,,0,,0,,0,,0,,0,0
1211,535a60387dd3dc0200004d04,,0,,0,,0,,0,,0,0
1212,535a5fb57dd3dc02000030dc,,0,,0,,0,,0,,0,0
1213,535a5fb57dd3dc02000030ee,,0,,0,,0,,0,,0,0
1214,535a5fb57dd3dc0200003146,,0,,0,,0,,0,,0,0
1215,535a5fb67dd3dc020000324c,,0,,0,,0,,0,,0,0
1216,535a5fcb7dd3dc020000353c,,0,,0,,0,,0,,0,0
1217,535a5fcb7dd3dc0200003555,,0,,0,,0,,0,,0,0
1218,535a5fce7dd3dc02000037eb,,0,,0,,0,,0,,0,0
1219,535a5fce7dd3dc0200003836,,0,,0,,0,,0,,0,0
1220,535a5fe17dd3dc0200003a0f,,0,,0,,0,,0,,0,0
1221,535a5fe17dd3dc0200003a47,,0,,0,,0,,0,,0,0
1222,535a5fe17dd3dc0200003ab4,,0,,0,,0,,0,,0,0
1223,535a5fe37dd3dc0200003baa,,0,,0,,0,,0,,0,0
1224,535a5f887dd3dc0200001885,,0,,0,,0,,0,,0,0
1225,535a5f897dd3dc02000019e8,,0,,0,,0,,0,,0,0
1226,535a5f8a7dd3dc0200001ad4,,0,,0,,0,,0,,0,0
1227,535a5f8c7dd3dc0200001d23,,0,,0,,0,,0,,0,0
1228,535a5f8c7dd3dc0200001ea8,,0,,0,,0,,0,,0,0
1229,535a5f8c7dd3dc0200001ee1,,0,,0,,0,,0,,0,0
1230,535a5f8d7dd3dc02000021b0,,0,,0,,0,,0,,0,0
1231,535a5f8e7dd3dc0200002372,,0,,0,,0,,0,,0,0
1232,535a61b47dd3dc02000063e4,,0,,0,,0,,0,,0,0
1233,535a61b67dd3dc0200006626,,0,,0,,0,,0,,0,0
1234,535a5ff57dd3dc0200004131,,0,,0,,0,,0,,0,0
1235,535a5fff7dd3dc0200004413,,0,,0,,0,,0,,0,0
1236,535a5f907dd3dc02000024c6,,0,,0,,0,,0,,0,0
1237,535a5f907dd3dc0200002543,,0,,0,,0,,0,,0,0
1238,535a5f907dd3dc02000025d9,,0,,0,,0,,0,,0,0
1239,535a5f927dd3dc0200002669,,0,,0,,0,,0,,0,0
1240,535a5f927dd3dc020000266a,,0,,0,,0,,0,,0,0
1241,535a5f9e7dd3dc0200002a0f,,0,,0,,0,,0,,0,0
1242,535a5fb07dd3dc0200002ab0,,0,,0,,0,,0,,0,0
1243,535a5fb07dd3dc0200002ab5,,0,,0,,0,,0,,0,0
1244,535a5f837dd3dc020000109c,,0,,0,,0,,0,,0,0
1245,535a5f837dd3dc0200001159,,0,,0,,0,,0,,0,0
1246,535a5f847dd3dc0200001202,,0,,0,,0,,0,,0,0
1247,535a5f857dd3dc020000140e,,0,,0,,0,,0,,0,0
1248,535a5f867dd3dc0200001579,,0,,0,,0,,0,,0,0
1249,535a5f867dd3dc02000015c2,,0,,0,,0,,0,,0,0
1250,535a5f867dd3dc02000015ec,,0,,0,,0,,0,,0,0
1251,535a5f877dd3dc02000016c0,,0,,0,,0,,0,,0,0
1252,535a5fb17dd3dc0200002c75,,0,,0,,0,,0,,0,0
1253,535a5fb17dd3dc0200002c99,,0,,0,,0,,0,,0,0
1254,535a5fb57dd3dc020000302c,,0,,0,,0,,0,,0,0
1255,535a62c27dd3dc0200007297,,0,,0,,0,,0,,0,0
1256,535a62fb7dd3dc02000078f2,,0,,0,,0,,0,,0,0
1257,535a6cff7dd3dc0200009cc6,,0,,0,,0,,0,,0,0
1258,536bc6e903b5a902000002d7,,0,,0,,0,,0,,0,0
1259,537bcdac28fb620200000016,,0,,0,,0,,0,,0,0
1260,53a3899497ca8b020000003b,,9,"Spicy, Woody aromas",15,"Spicy, Woody flavours",18,,11,,6,59
1261,541e044e6a14620200000015,,0,,0,,0,,0,,0,0
1262,535a6a737dd3dc0200009075,,0,,0,,0,,0,,0,0
1263,535a6abf7dd3dc02000092bb,,0,,0,,0,,0,,0,0
1264,535a6cd47dd3dc02000097cd,,0,,0,,0,,0,,0,0
1265,535a6ce47dd3dc0200009aad,,0,,0,,0,,0,,0,0
1266,545ba66b31928d0200000008,,0,,0,,0,,0,,0,0
1267,545ba66b31928d0200000010,,0,,0,,0,,0,,0,0
1268,5468010230dc800200000022,,7,,15,,15,,7,Pleasant interest,5,49
1269,546e02644c64580200000003,,13,Aged aroma,23,Aged flavour,26,,14,,8,84
1270,551e11a955c8100300000008,"Clear rim, Clear depth",10,"Citrus, Lemon aromas",23,"Flat sweetness, Bright acidity, Warm alcohol",20,"Short duration, Good quality, Early peaktime",9,"Simple complexity, Pleasant interest, Typical typicity, Harmonious balance",6,68
1271,554250e5eb915703000000aa,,0,,0,,0,,0,,0,0
1272,554250e5eb915703000000f9,,0,,0,,0,,0,,0,0
1273,554250e7eb915703000009aa,,0,,0,,0,,0,,0,0
1274,554250e7eb91570300000a70,,0,,0,,0,,0,,0,0
1275,554250e7eb91570300000b0d,,0,,0,,0,,0,,0,0
1276,554250e8eb91570300000b85,,0,,0,,0,,0,,0,0
1277,554250e8eb91570300000d18,,0,,0,,0,,0,,0,0
1278,554250e9eb91570300000f45,,0,,0,,0,,0,,0,0
1279,535a62287dd3dc0200006a1c,,0,,0,,0,,0,,0,0
1280,535a622d7dd3dc0200006a47,,0,,0,,0,,0,,0,0
1281,535a627f7dd3dc0200006dc5,,0,,0,,0,,0,,0,0
1282,535a62997dd3dc0200006f71,,0,,0,,0,,0,,0,0
1283,554250e5eb915703000001b7,,0,,0,,0,,0,,0,0
1284,554250e5eb9157030000046d,,0,,0,,0,,0,,0,0
1285,554250e5eb915703000004ec,,0,,0,,0,,0,,0,0
1286,5683282fc0cf330300dba524,,12,,24,,26,,12,,8,82
1287,569eb7a6e88cc9120a496b4e,,0,,0,,0,,0,,0,0
1288,575233a1eed223dc40d6f244,,13,"Melon, Banana, Pineapple aromas",26,"Melon, Banana, Pineapple, Apple, Butter flavours",27,,13,,8,87
1289,578ae3d61637096d0e36456e,"Opaque rim, Clear depth",13,"Lemon, Dust, Cut Grass, Lees, Yeast aromas",23,"Lemon, Cut Grass, Lees flavours, Fresh sweetness, Fresh acidity, Drying tannins, Mild alcohol",25,"Long duration, Outstanding quality, Middle peaktime",11,"Subtle complexity, Pleasant interest, Unusual typicity, Harmonious balance",7,79
1290,580ebe2ec29ff26052fcbc3f,,12,Fruity aroma,24,Fruity flavour,24,,13,,8,81
1291,554250f1eb915703000026b1,,0,,0,,0,,0,,0,0
1292,5564efe1b4f0c1030000002d,,0,,0,,0,,0,,0,0
1293,557510e978c84a030000000f,,0,,0,,0,,0,,0,0
1294,554250edeb91570300001e73,,0,,0,,0,,0,,0,0
1295,554250efeb91570300002295,,0,,0,,0,,0,,0,0
1296,554250eceb915703000019b1,,0,,0,,0,,0,,0,0
1297,554250eceb91570300001a06,,0,,0,,0,,0,,0,0
1298,554250eceb91570300001bd6,,0,,0,,0,,0,,0,0
1299,5af3775de4e475b629381d7f,"Clear rim, Clear depth",15,"Fruity, Berry aromas",24,"Fruity, Berry flavours, Assertive sweetness, Mild alcohol",23,"Short duration, Poor quality, Middle peaktime",10,"Simple complexity, Dull interest, Expected typicity, Harmonious balance",7,79
1300,5ad77d39128caabb7db02901,"Clear rim, Clear depth",15,"Floral, Tropical aromas",30,"Floral, Tropical flavours, Flat acidity, Mild alcohol",28,"Medium duration, Good quality, Middle peaktime",14,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",9,96
1301,535973d6682acc02000012b1,,0,,0,,0,,0,,0,0
1302,535973d7682acc02000015be,,0,,0,,0,,0,,0,0
1303,52def0212f8d24020000053a,,0,,0,,0,,0,,0,0
1304,52def0222f8d24020000068c,,0,,0,,0,,0,,0,0
1305,52def0202f8d240200000198,,0,,0,,0,,0,,0,0
1306,52def0202f8d2402000002fa,,0,,0,,0,,0,,0,0
1307,535a5f897dd3dc02000019c5,,0,,0,,0,,0,,0,0
1308,535a5f807dd3dc0200000cca,,0,,0,,0,,0,,0,0
1309,535a60387dd3dc0200004e30,,0,,0,,0,,0,,0,0
1310,535a60797dd3dc0200005428,,0,,0,,0,,0,,0,0
1311,535a62c17dd3dc0200007256,,0,,0,,0,,0,,0,0
1312,535a68397dd3dc02000088d3,,0,,0,,0,,0,,0,0
1313,535a66eb7dd3dc0200008168,,0,,0,,0,,0,,0,0
1314,52b78a09af7c630200000008,"Clear rim, Clear depth",13,,24,"Lemon, Cut Grass flavours",27,"Short duration, Good quality, Middle peaktime",10,"Subtle complexity, Memorable interest, Unusual typicity, Harmonious balance",8,82
1315,535973d0682acc0200000626,,0,,0,,0,,0,,0,0
1316,535973d2682acc0200000a51,,0,,0,,0,,0,,0,0
1317,535973d3682acc0200000c3c,,0,,0,,0,,0,,0,0
1318,535973d4682acc0200000ccc,,0,,0,,0,,0,,0,0
1319,535973d5682acc02000011f2,,0,,0,,0,,0,,0,0
1320,535973d7682acc020000163b,,0,,0,,0,,0,,0,0
1321,535973d7682acc02000016c6,,0,,0,,0,,0,,0,0
1322,535973d8682acc02000017ca,,0,,0,,0,,0,,0,0
1323,535973d9682acc0200001a53,,0,,0,,0,,0,,0,0
1324,535973d9682acc0200001cd9,,0,,0,,0,,0,,0,0
1325,5359291f07fff60200000529,,0,,0,,0,,0,,0,0
1326,535973d0682acc0200000164,,0,,0,,0,,0,,0,0
1327,535973d0682acc0200000309,,0,,0,,0,,0,,0,0
1328,532126800f64b90200000002,,0,,0,,0,,0,,0,0
1329,52def0222f8d240200000775,,6,,25,,18,,6,,7,62
1330,52def0222f8d24020000078d,,0,,0,,0,,0,,0,0
1331,535973e0682acc0200002c9b,,0,,0,,0,,0,,0,0
1332,535973e4682acc0200003013,,0,,0,,0,,0,,0,0
1333,535973da682acc0200001f63,,0,,0,,0,,0,,0,0
1334,535973da682acc0200001f9f,,0,,0,,0,,0,,0,0
1335,5359291e07fff60200000046,,0,,0,,0,,0,,0,0
1336,5359291e07fff60200000231,,0,,0,,0,,0,,0,0
1337,535977a1682acc02000086bb,,0,,0,,0,,0,,0,0
1338,535977bb682acc020000920c,,0,,0,,0,,0,,0,0
1339,535977bb682acc02000093b2,,0,,0,,0,,0,,0,0
1340,53597934682acc020000a599,,0,,0,,0,,0,,0,0
1341,53597934682acc020000a59a,,0,,0,,0,,0,,0,0
1342,53597934682acc020000a5c8,,0,,0,,0,,0,,0,0
1343,53597a4b682acc020000b178,,0,,0,,0,,0,,0,0
1344,53597a67682acc020000b1d5,,0,,0,,0,,0,,0,0
1345,53597a8e682acc020000b388,,0,,0,,0,,0,,0,0
1346,53597ab4682acc020000b5a9,,0,,0,,0,,0,,0,0
1347,535a5f7a7dd3dc0200000120,,0,,0,,0,,0,,0,0
1348,535a5f7a7dd3dc020000014f,,0,,0,,0,,0,,0,0
1349,535a5f7a7dd3dc0200000151,,0,,0,,0,,0,,0,0
1350,535a5f7a7dd3dc0200000156,,0,,0,,0,,0,,0,0
1351,535a5f7b7dd3dc0200000502,,0,,0,,0,,0,,0,0
1352,535a5f7d7dd3dc0200000689,,0,,0,,0,,0,,0,0
1353,535a5f7d7dd3dc02000006c0,,0,,0,,0,,0,,0,0
1354,535a5f7d7dd3dc02000007ba,,0,,0,,0,,0,,0,0
1355,535a5f7d7dd3dc02000007c1,,0,,0,,0,,0,,0,0
1356,535a5f7e7dd3dc0200000883,,0,,0,,0,,0,,0,0
1357,535a5f837dd3dc02000010f0,,0,,0,,0,,0,,0,0
1358,535a5f837dd3dc02000010fb,,0,,0,,0,,0,,0,0
1359,535a5f837dd3dc02000011a6,,0,,0,,0,,0,,0,0
1360,535a5f837dd3dc02000011e9,,0,,0,,0,,0,,0,0
1361,535a5f837dd3dc02000011ef,,0,,0,,0,,0,,0,0
1362,535a5f847dd3dc0200001260,,0,,0,,0,,0,,0,0
1363,535a5f847dd3dc0200001359,,0,,0,,0,,0,,0,0
1364,535a5f847dd3dc02000013a2,,0,,0,,0,,0,,0,0
1365,535a5f847dd3dc02000013a7,,0,,0,,0,,0,,0,0
1366,535a5f857dd3dc020000141f,,0,,0,,0,,0,,0,0
1367,535a5f857dd3dc0200001457,,0,,0,,0,,0,,0,0
1368,535a5f867dd3dc02000015c1,,0,,0,,0,,0,,0,0
1369,535a5f867dd3dc020000162a,,0,,0,,0,,0,,0,0
1370,535a5f887dd3dc02000017ca,,0,,0,,0,,0,,0,0
1371,535a5f887dd3dc0200001872,,0,,0,,0,,0,,0,0
1372,535a5f887dd3dc0200001884,,0,,0,,0,,0,,0,0
1373,535a5f8a7dd3dc0200001a68,,0,,0,,0,,0,,0,0
1374,53597493682acc0200005ab9,,0,,0,,0,,0,,0,0
1375,535974f8682acc0200006239,,0,,0,,0,,0,,0,0
1376,53597579682acc0200006b84,,0,,0,,0,,0,,0,0
1377,53597414682acc02000046b7,,0,,0,,0,,0,,0,0
1378,53597414682acc02000046bd,,0,,0,,0,,0,,0,0
1379,5359744b682acc0200004d56,,0,,0,,0,,0,,0,0
1380,5359744b682acc0200004d6e,,0,,0,,0,,0,,0,0
1381,5359744b682acc0200004de2,,0,,0,,0,,0,,0,0
1382,5359744c682acc0200004f0d,,0,,0,,0,,0,,0,0
1383,53597468682acc02000054c2,,0,,0,,0,,0,,0,0
1384,53597469682acc02000056b6,,0,,0,,0,,0,,0,0
1385,5359746a682acc020000572a,,0,,0,,0,,0,,0,0
1386,5359746b682acc020000589c,,0,,0,,0,,0,,0,0
1387,535a5f807dd3dc0200000a79,,0,,0,,0,,0,,0,0
1388,535a5f807dd3dc0200000aec,,0,,0,,0,,0,,0,0
1389,535a5f807dd3dc0200000b70,,0,,0,,0,,0,,0,0
1390,535a5f807dd3dc0200000b87,,0,,0,,0,,0,,0,0
1391,535a5f807dd3dc0200000baf,,0,,0,,0,,0,,0,0
1392,535a5f807dd3dc0200000c1a,,0,,0,,0,,0,,0,0
1393,535a5f807dd3dc0200000c90,,0,,0,,0,,0,,0,0
1394,535a5f817dd3dc0200000d50,,0,,0,,0,,0,,0,0
1395,535a5f827dd3dc0200000f01,,0,,0,,0,,0,,0,0
1396,535a5f827dd3dc0200000f3d,,0,,0,,0,,0,,0,0
1397,535a5f827dd3dc0200000fa4,,0,,0,,0,,0,,0,0
1398,535973f3682acc0200003bb1,,0,,0,,0,,0,,0,0
1399,535973fe682acc0200004018,,0,,0,,0,,0,,0,0
1400,53597413682acc0200004504,,0,,0,,0,,0,,0,0
1401,535973ea682acc0200003280,,0,,0,,0,,0,,0,0
1402,535a61a57dd3dc0200006073,,0,,0,,0,,0,,0,0
1403,535a61b27dd3dc02000062da,,0,,0,,0,,0,,0,0
1404,535a61b37dd3dc0200006386,,0,,0,,0,,0,,0,0
1405,535a61b47dd3dc02000063dc,,0,,0,,0,,0,,0,0
1406,535a62597dd3dc0200006bbe,,0,,0,,0,,0,,0,0
1407,535a625f7dd3dc0200006bfd,,0,,0,,0,,0,,0,0
1408,535a60347dd3dc02000049aa,,0,,0,,0,,0,,0,0
1409,535a60357dd3dc02000049b8,,0,,0,,0,,0,,0,0
1410,535a60387dd3dc0200004bf4,,0,,0,,0,,0,,0,0
1411,535a603b7dd3dc020000503f,,0,,0,,0,,0,,0,0
1412,535a60647dd3dc0200005235,,0,,0,,0,,0,,0,0
1413,535a60647dd3dc02000052c6,,0,,0,,0,,0,,0,0
1414,535a60797dd3dc02000053f6,,0,,0,,0,,0,,0,0
1415,535a607e7dd3dc0200005504,,0,,0,,0,,0,,0,0
1416,535a5fcb7dd3dc0200003547,,0,,0,,0,,0,,0,0
1417,535a5fcc7dd3dc0200003609,,0,,0,,0,,0,,0,0
1418,535a5fce7dd3dc02000037ef,,0,,0,,0,,0,,0,0
1419,535a5fce7dd3dc02000038a7,,0,,0,,0,,0,,0,0
1420,535a5fe37dd3dc0200003c4a,,0,,0,,0,,0,,0,0
1421,535a5fe47dd3dc0200003dc3,,0,,0,,0,,0,,0,0
1422,535a5ff67dd3dc0200004386,,0,,0,,0,,0,,0,0
1423,535a5fff7dd3dc0200004462,,0,,0,,0,,0,,0,0
1424,535a60017dd3dc020000451d,,0,,0,,0,,0,,0,0
1425,535a60067dd3dc02000046c6,,0,,0,,0,,0,,0,0
1426,535a60097dd3dc02000047d9,,0,,0,,0,,0,,0,0
1427,535a60d67dd3dc020000588a,,0,,0,,0,,0,,0,0
1428,535a60d87dd3dc0200005a3b,,0,,0,,0,,0,,0,0
1429,535a60f27dd3dc0200005be2,,0,,0,,0,,0,,0,0
1430,535a62637dd3dc0200006c4f,,0,,0,,0,,0,,0,0
1431,535a62997dd3dc0200006f53,,0,,0,,0,,0,,0,0
1432,535a62c27dd3dc02000072e1,,0,,0,,0,,0,,0,0
1433,535a62c37dd3dc02000073f6,,0,,0,,0,,0,,0,0
1434,535a62c57dd3dc0200007594,,0,,0,,0,,0,,0,0
1435,535a5f907dd3dc02000024e6,,0,,0,,0,,0,,0,0
1436,535a5f907dd3dc02000025b1,,0,,0,,0,,0,,0,0
1437,535a5f967dd3dc020000283e,,0,,0,,0,,0,,0,0
1438,535a5f977dd3dc0200002872,,0,,0,,0,,0,,0,0
1439,535a5f977dd3dc020000287d,,0,,0,,0,,0,,0,0
1440,535a5f977dd3dc0200002889,,0,,0,,0,,0,,0,0
1441,535a5f977dd3dc020000288a,,0,,0,,0,,0,,0,0
1442,535a5f9e7dd3dc0200002a17,,0,,0,,0,,0,,0,0
1443,535a5f9f7dd3dc0200002a2b,,0,,0,,0,,0,,0,0
1444,535a5fb07dd3dc0200002abc,,0,,0,,0,,0,,0,0
1445,535a5fb17dd3dc0200002b54,,0,,0,,0,,0,,0,0
1446,535a5fb17dd3dc0200002b97,,13,,26,,26,,13,,10,88
1447,535a5fb17dd3dc0200002bba,,0,,0,,0,,0,,0,0
1448,535a5fb57dd3dc0200003053,,0,,0,,0,,0,,0,0
1449,535a5fb57dd3dc0200003104,,0,,0,,0,,0,,0,0
1450,535a5fb57dd3dc0200003161,,0,,0,,0,,0,,0,0
1451,535a5fb67dd3dc02000031e2,,0,,0,,0,,0,,0,0
1452,535a5fbd7dd3dc02000033e9,,0,,0,,0,,0,,0,0
1453,535a5f8c7dd3dc0200001d55,,0,,0,,0,,0,,0,0
1454,535a5f8c7dd3dc0200001eb6,,0,,0,,0,,0,,0,0
1455,535a5f8d7dd3dc0200001fd3,,0,,0,,0,,0,,0,0
1456,535a5f8d7dd3dc0200001ff7,,0,,0,,0,,0,,0,0
1457,535a5f8d7dd3dc020000209c,,0,,0,,0,,0,,0,0
1458,535a5f8d7dd3dc0200002135,,0,,0,,0,,0,,0,0
1459,535a5f8e7dd3dc0200002395,,0,,0,,0,,0,,0,0
1460,535a5f8e7dd3dc0200002403,,0,,0,,0,,0,,0,0
1461,535a5f8e7dd3dc0200002410,,0,,0,,0,,0,,0,0
1462,535a5f8e7dd3dc020000241b,,0,,0,,0,,0,,0,0
1463,535a5f8e7dd3dc0200002441,,0,,0,,0,,0,,0,0
1464,535a6abe7dd3dc02000092b3,,0,,0,,0,,0,,0,0
1465,535a6d157dd3dc0200009ef1,,0,,0,,0,,0,,0,0
1466,536bc6e903b5a902000002d1,,0,,0,,0,,0,,0,0
1467,53aa078c851d14020000002d,"Clear rim, Clear depth",14,"Tropical, Fruity, Citrus, Floral, Caramel, Orange Blossom, Lemon aromas",25,"Apricot, Tropical, Fruity, Citrus, Floral, Caramel, Peach flavours, Fresh sweetness, Fresh acidity, Drying tannins, Warm alcohol",25,"Medium duration, Good quality, Middle peaktime",12,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",8,84
1468,53bdc8a85863b40200000020,,9,,26,,28,,10,,10,83
1469,53c05ea72e0a2b020000002b,,0,,0,,0,,0,,0,0
1470,54362e8398daf20200000067,"Opaque rim, Clear depth",10,"Floral, Melon, Lychee, Apple, Apricot aromas",18,"Floral, Woody, Cedar, Melon, Lychee, Apple, Earthy flavours, Fresh sweetness, Fresh acidity, Rich tannins, Warm alcohol",13,"Medium duration, Good quality, Early peaktime",6,"Simple complexity, Dull interest, Typical typicity, Harmonious balance",4,51
1471,554250e5eb91570300000120,,0,,0,,0,,0,,0,0
1472,554250e6eb91570300000650,,0,,0,,0,,0,,0,0
1473,554250e7eb91570300000823,,0,,0,,0,,0,,0,0
1474,554250e7eb91570300000917,,0,,0,,0,,0,,0,0
1475,545ba66b31928d0200000035,,0,,0,,0,,0,,0,0
1476,545c172876d2700200000012,"Translucent rim, Translucent depth",11,"Melon, Berry, Cut Grass, Fruity, Lemon, Lychee, Citrus aromas",20,"Melon, Berry, Cut Grass, Fruity, Pine, Apple, Lychee flavours, Fresh sweetness, Fresh acidity, Mild alcohol",20,"Medium duration, Good quality, Middle peaktime",10,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",7,68
1477,547019117e221c0200000010,,12,"Lemon, Apple, Yeast aromas",23,"Toast, Lemon, Apple, Yeast flavours, Fresh sweetness, Bright acidity, Mild alcohol",25,"Long duration, Outstanding quality, Middle peaktime",10,"Subtle complexity, Memorable interest, Typical typicity, Harmonious balance",7,77
1478,54f801e4e15c4d0300000013,,0,,0,,0,,0,,0,0
1479,5508cdca036bae030000000b,"Translucent rim, Translucent depth",9,"Tropical, Earthy, Apple, Nutty, Lemon, Floral, Fruity aromas",16,"Earthy, Tropical, Nutty, Apple, Lemon, Fruity, Floral flavours, Fresh sweetness, Fresh acidity, Supple tannins, Warm alcohol",16,"Medium duration, Good quality, Middle peaktime",9,"Simple complexity, Pleasant interest, Expected typicity, Awkward balance",5,55
1480,5536ec5d59e29b0300000018,"Opaque rim, Clear depth",10,"Apple, Yeast, Caramel, Grapefruit, Citrus, Fruity, Spicy aromas",20,"Caramel, Citrus, Grapefruit, Apple, Fruity, Lemon, Spicy flavours, Flat sweetness, Fresh acidity, Mild alcohol",18,"Medium duration, Good quality, Middle peaktime",10,"Simple complexity, Dull interest, Expected typicity, Awkward balance",6,64
1481,535a6a727dd3dc020000905e,,0,,0,,0,,0,,0,0
1482,535a62fe7dd3dc02000079b8,,0,,0,,0,,0,,0,0
1483,535a62fe7dd3dc02000079e9,,0,,0,,0,,0,,0,0
1484,535a66057dd3dc0200008001,,0,,0,,0,,0,,0,0
1485,535a67087dd3dc0200008294,,0,,0,,0,,0,,0,0
1486,535a67cb7dd3dc0200008487,,0,,0,,0,,0,,0,0
1487,554250e8eb91570300000e96,,0,,0,,0,,0,,0,0
1488,554250eaeb9157030000108a,,0,,0,,0,,0,,0,0
1489,554250eaeb91570300001109,,0,,0,,0,,0,,0,0
1490,554250eaeb91570300001274,,0,,0,,0,,0,,0,0
1491,554250eaeb915703000015c0,,0,,0,,0,,0,,0,0
1492,569eb7ace88cc9120a496d43,,0,,0,,0,,0,,0,0
1493,569eb7a7e88cc9120a496bea,,0,,0,,0,,0,,0,0
1494,569eb7a7e88cc9120a496c28,,0,,0,,0,,0,,0,0
1495,569eb7abe88cc9120a496cf0,,0,,0,,0,,0,,0,0
1496,573c647bfa17b4cf09d7d844,"Clear rim, Translucent depth",13,White Flowers aroma,23,"Fresh sweetness, Fresh acidity, Supple tannins, Warm alcohol",0,"Medium duration, Outstanding quality, Middle peaktime",8,"Subtle complexity, Memorable interest, Expected typicity, Harmonious balance",9,53
1497,594554105a126c5a6790a8b2,,0,,0,,0,,0,,0,0
1498,569eb7a4e88cc9120a496a00,,0,,0,,0,,0,,0,0
1499,569eb7a4e88cc9120a496a4e,,0,,0,,0,,0,,0,0
1500,569eb7a6e88cc9120a496b4f,,0,,0,,0,,0,,0,0
1501,556a194a72f2c90300000046,,0,,0,,0,,0,,0,0
1502,55a3d546a08d0a0300000062,Clear rim,15,Earthy aroma,25,"Earthy, Fruity flavours, Fresh acidity, Mild alcohol",26,"Medium duration, Good quality, Middle peaktime",13,"Pleasant interest, Expected typicity, Harmonious balance",7,86
1503,55a80cc6e891cf030000035b,,9,,8,,22,,9,,7,55
1504,55cbfa407ad2fb030000000e,,0,,0,,0,,0,,0,0
1505,554250eceb91570300001d0b,,0,,0,,0,,0,,0,0
1506,554250edeb91570300001e34,,0,,0,,0,,0,,0,0
1507,554250edeb91570300001e65,,0,,0,,0,,0,,0,0
1508,554250eeeb91570300001efb,,0,,0,,0,,0,,0,0
1509,554250efeb915703000020f2,,0,,0,,0,,0,,0,0
1510,554250efeb915703000021df,,0,,0,,0,,0,,0,0
1511,59db55249255ae6a0a4a27bb,,9,"Fruity, Citrus, Dried, Microbiological, Earthy, Caramel, Aged aromas",23,"Fruity, Citrus, Dried, Microbiological, Caramel, Aged flavours",17,,12,,4,65
1512,5aa3474e9d09eeb807fbec65,,0,,0,,0,,0,,0,0
1513,554250eceb91570300001bd2,,0,,0,,0,,0,,0,0
1514,535c99125211b40200000010,,12,"Floral, Fruity aromas",24,"Floral, Fruity flavours",26,,13,,9,84
1515,535973ec682acc0200003561,,0,,0,,0,,0,,0,0
1516,535a5f7f7dd3dc02000009ac,,0,,0,,0,,0,,0,0
1517,535a60397dd3dc0200004f62,,0,,0,,0,,0,,0,0
1518,535a61b37dd3dc0200006370,,0,,0,,0,,0,,0,0
1519,535a5fff7dd3dc020000446c,,0,,0,,0,,0,,0,0
1520,5465945a370c630200000051,"Translucent rim, Clear depth",11,"White Flowers, Lemon, Apple aromas",21,"White Flowers, Lemon, Apple flavours, Fresh sweetness, Fresh acidity, Mild alcohol",23,"Short duration, Good quality, Middle peaktime",10,"Simple complexity, Pleasant interest, Unusual typicity, Harmonious balance",7,72
1521,549caf9fb26fbf0200000019,,13,"Floral, Fruity, Tree, Peach, Apple aromas",23,"Floral, Fruity, Tree, Peach, Apple flavours",26,,13,,7,82
1522,554250e8eb91570300000e35,,0,,0,,0,,0,,0,0
1523,575b853769d79f505b9152ed,"Clear rim, Clear depth",9,"White Flowers, Lemon aromas",13,"Bell Pepper, White Flowers, Lemon flavours",15,,7,"Simple complexity, Dull interest, Expected typicity, Awkward balance",5,49
1524,56259f4329dc1f03000001b4,"Clear rim, Clear depth",9,"Floral, Cedar, Fruity, Citrus, Lemon, Tropical, Pineapple aromas",19,"Floral, Fruity, Citrus, Fresh, Microbiological, Caramel flavours, Flat sweetness, Bright acidity, Mild alcohol",15,"Medium duration, Good quality, Middle peaktime",8,"Subtle complexity, Pleasant interest, Typical typicity, Harmonious balance",6,57
1525,5657b25f1d426403008e0d7f,"Clear rim, Clear depth",9,"Tree, Floral, Citrus, Fruity, Apple, Orange Blossom, Rose aromas",22,"Tree, Floral, Citrus, Fruity, Apple, Tar, Prepared flavours",21,"Medium duration, Good quality, Early peaktime",10,"Simple complexity, Pleasant interest, Expected typicity, Harmonious balance",7,69
1526,555394275cded60300000024,"Clear rim, Clear depth",14,"Honey, Toast, Smoke, Nutty, Apricot, Oak, Vanilla aromas",24,"Nutty, Honey, Toast, Smoke, Apple, Apricot, Oak flavours, Flat acidity, Mild alcohol",25,"Medium duration, Outstanding quality, Middle peaktime",13,"Complex complexity, Memorable interest, Expected typicity, Harmonious balance",8,84
1527,5579bdea3d3719030000004d,"Translucent rim, Clear depth",9,"Pineapple, Apricot, Tropical, Apple, Floral, Peach, Fruity aromas",20,"Pineapple, Apricot, Tropical, Apple, Citrus, Floral, Honey flavours, Fresh sweetness, Fresh acidity, Supple tannins, Warm alcohol",19,"Medium duration, Good quality, Middle peaktime",9,"Subtle complexity, Dull interest, Expected typicity, Harmonious balance",6,63
